question_id,model_a,model_b,winner,judge,turn,language,benchmark
119b348113a84b44a1fed88ac181fdc2,vicuna-13b,alpaca-13b,model_a,arena_user_1200,1,English,chatbot_arena
1a9203ab05024df08ef24b45d411037a,chatglm-6b,vicuna-13b,model_b,arena_user_1148,1,English,chatbot_arena
a1b4c664c1764bf29be56b3485564a99,vicuna-13b,koala-13b,tie,arena_user_1148,1,English,chatbot_arena
1f3c09995c5444fb8630ce616bceb89b,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1202,1,English,chatbot_arena
c1b2907cbab04fa5b93f8bead87b9c08,koala-13b,vicuna-13b,tie,arena_user_1148,1,English,chatbot_arena
4aadc09bd0e54b5d8b3767e649abf9fb,vicuna-13b,koala-13b,model_a,arena_user_1203,1,English,chatbot_arena
00746095b1e64dbb9fe0d26e8a19140e,oasst-pythia-12b,stablelm-tuned-alpha-7b,tie,arena_user_1148,1,English,chatbot_arena
7acb1dcf32f5463f8d303d711b0e894f,vicuna-13b,alpaca-13b,tie,arena_user_1148,1,English,chatbot_arena
c7e323c93d164ff88cc667b0aee24fdc,koala-13b,stablelm-tuned-alpha-7b,model_a,arena_user_1148,1,English,chatbot_arena
a908b525aaa74a6fb4646a19cf3b2951,alpaca-13b,chatglm-6b,model_a,arena_user_1203,1,English,chatbot_arena
0054297fa6f74a948ed529082903ebfa,koala-13b,llama-13b,model_a,arena_user_1148,1,English,chatbot_arena
ad65f2eddae643e0a3471dee1968b5f2,llama-13b,alpaca-13b,model_b,arena_user_1203,1,English,chatbot_arena
27a7f9667d584d259eb744dacab51288,vicuna-13b,oasst-pythia-12b,tie,arena_user_1148,1,English,chatbot_arena
2f38391fa7514e9c9280075e28403a99,koala-13b,vicuna-13b,model_a,arena_user_1093,1,English,chatbot_arena
e3d8a098ae3944a995981ec626b421ef,llama-13b,koala-13b,model_b,arena_user_1093,1,English,chatbot_arena
a56ed37a50d04657b19beabb4df1f4cf,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1203,1,English,chatbot_arena
3ff0c31c52e5451197411642053a07de,vicuna-13b,koala-13b,model_a,arena_user_1093,1,English,chatbot_arena
1f26a4f172c74f1c910b02e9d89b926b,llama-13b,koala-13b,model_b,arena_user_1255,1,English,chatbot_arena
18992111d82a4f3c8c5021ee8e61fd12,koala-13b,chatglm-6b,model_a,arena_user_1203,1,English,chatbot_arena
68c15a839fc344c4899d0fcd3a97658c,vicuna-13b,alpaca-13b,model_b,arena_user_900,3,Latin,chatbot_arena
41f3af71489544cba3f69ee2863a0d4f,vicuna-13b,llama-13b,model_a,arena_user_1093,1,English,chatbot_arena
dc4adbf893664f48bb90c8d0eb478de0,koala-13b,oasst-pythia-12b,model_a,arena_user_1203,1,English,chatbot_arena
ad4292c5b393488a9cad57b06da9dc84,llama-13b,vicuna-13b,model_b,arena_user_790,1,English,chatbot_arena
9c1d2f93da324000b905fbefbe02011a,vicuna-13b,koala-13b,model_a,arena_user_894,3,English,chatbot_arena
900d3e49905645569396f9c3f458cdc2,vicuna-13b,dolly-v2-12b,model_a,arena_user_1093,1,English,chatbot_arena
2adfbe126c564aeb90e20a20e0ef91f2,alpaca-13b,vicuna-13b,model_b,arena_user_1096,1,English,chatbot_arena
4e6446c00a2447d0ad09c58ce942e2c5,dolly-v2-12b,vicuna-13b,model_a,arena_user_1093,1,English,chatbot_arena
0711acde63c64c5a9d41e132180b500f,koala-13b,vicuna-13b,model_b,arena_user_894,2,English,chatbot_arena
5e3d7d6f3b81462ab09c3a83b8109856,vicuna-13b,koala-13b,tie,arena_user_1151,1,English,chatbot_arena
fdcfc53f7ee84ef590ad464f00e92560,oasst-pythia-12b,koala-13b,tie,arena_user_1079,1,English,chatbot_arena
2f0efccad37840fc8aa9ffb73ceaadfd,vicuna-13b,alpaca-13b,model_a,arena_user_843,2,English,chatbot_arena
8a2356e2f5b84cd6831b8a28e611243a,vicuna-13b,oasst-pythia-12b,tie,arena_user_1203,1,English,chatbot_arena
d6d34b47e0ca4c878a30030e69e5a580,llama-13b,oasst-pythia-12b,model_b,arena_user_1203,1,English,chatbot_arena
fcc7a39bb6184f0992343b136dcdec5d,vicuna-13b,dolly-v2-12b,model_a,arena_user_1050,1,English,chatbot_arena
a8d614ea69db40229cb460dd1d95fbac,koala-13b,dolly-v2-12b,model_a,arena_user_899,1,Japanese,chatbot_arena
c37aeb3bbafe4f8fba90dc46f0ca3266,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1256,1,English,chatbot_arena
add9ea64ee97473da87c74906f7d2e49,oasst-pythia-12b,koala-13b,model_a,arena_user_1151,1,English,chatbot_arena
a49f6f6403384648bb98b1ea76c6f46e,alpaca-13b,vicuna-13b,model_b,arena_user_1050,1,English,chatbot_arena
007a16281807490aabad6346b2a687ef,koala-13b,vicuna-13b,model_a,arena_user_999,1,English,chatbot_arena
8dbd7a639d914051bae931274b6d632e,vicuna-13b,stablelm-tuned-alpha-7b,model_a,arena_user_846,1,Spanish,chatbot_arena
2908801ff4c94a61be3a4fd2f306b983,koala-13b,oasst-pythia-12b,model_a,arena_user_1051,1,English,chatbot_arena
d3065b5cc4064ed986a74926a7959083,vicuna-13b,koala-13b,model_b,arena_user_903,1,English,chatbot_arena
de3faf4ae02a42e0a1413e4776acb313,vicuna-13b,dolly-v2-12b,model_b,arena_user_1000,1,English,chatbot_arena
5be6b69a39cf4c949eae776235705cef,llama-13b,vicuna-13b,model_b,arena_user_903,1,Russian,chatbot_arena
0947dd929dd4453ba65cd7438cacacd3,koala-13b,alpaca-13b,tie,arena_user_784,1,English,chatbot_arena
631f3735828b4e808ab8ec1cdddec685,vicuna-13b,llama-13b,model_a,arena_user_1000,1,English,chatbot_arena
01b39ec988ff4072a1e01fb8a0bc2458,vicuna-13b,dolly-v2-12b,model_a,arena_user_1051,1,English,chatbot_arena
ed588dc8cfa840e5bb858caf1bb6b793,koala-13b,vicuna-13b,model_b,arena_user_903,1,English,chatbot_arena
3e76668f9e09494e8406cb12eb3c33d8,vicuna-13b,chatglm-6b,model_b,arena_user_1052,1,English,chatbot_arena
55309e27830d4367bc3d1695670b22b5,oasst-pythia-12b,vicuna-13b,model_b,arena_user_903,1,English,chatbot_arena
b64e9e11859b485db932a8f751bfe027,chatglm-6b,dolly-v2-12b,model_b,arena_user_899,1,English,chatbot_arena
aaa1d046f0704bd3ae9c5c08c695bec0,vicuna-13b,llama-13b,model_a,arena_user_1204,1,English,chatbot_arena
514215dbc7374db496e20dda69e2976a,llama-13b,koala-13b,model_b,arena_user_1257,1,English,chatbot_arena
9066723b3cc749e2be0d171e8642b5b7,oasst-pythia-12b,koala-13b,tie,arena_user_847,1,English,chatbot_arena
cf2e9f281f744bc68920e6024a6abf54,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1153,1,English,chatbot_arena
6767258a866a424891824b4d459f579d,koala-13b,dolly-v2-12b,model_a,arena_user_945,1,English,chatbot_arena
6eb9b58139144c839713f925e5c2b854,chatglm-6b,koala-13b,model_b,arena_user_1002,1,English,chatbot_arena
c2fbce72041c4945af30cb98d3bb91c3,stablelm-tuned-alpha-7b,chatglm-6b,model_a,arena_user_1098,1,English,chatbot_arena
3121ad20af7c4198a48cb2cf8f3b0a80,alpaca-13b,vicuna-13b,tie,arena_user_1097,1,English,chatbot_arena
44a7bffcfd50492aaa72550eb2ec574f,chatglm-6b,vicuna-13b,model_b,arena_user_1154,2,English,chatbot_arena
491fe3612a664a55b4fde8ad080bed45,koala-13b,stablelm-tuned-alpha-7b,model_a,arena_user_1155,1,English,chatbot_arena
1411c9e3cda240739552741f22a2c6ef,llama-13b,vicuna-13b,tie,arena_user_1097,1,English,chatbot_arena
5dd4d4e2205d4e1b85aad35339768193,vicuna-13b,koala-13b,tie,arena_user_1054,1,English,chatbot_arena
4b6714857afd467bb5024d34e2d3fa78,koala-13b,dolly-v2-12b,model_a,arena_user_1000,1,English,chatbot_arena
3c0248cea0b44a779dd40ea1d7c23461,vicuna-13b,koala-13b,model_b,arena_user_1097,1,English,chatbot_arena
d9ec599ed31c41afa388649bbe2fe831,koala-13b,llama-13b,model_a,arena_user_847,1,English,chatbot_arena
3edc0f7d40eb4984a371d7205ad924cf,vicuna-13b,koala-13b,tie,arena_user_1098,1,English,chatbot_arena
7343bc60d87c4d6ca654f6694d56b1f7,koala-13b,alpaca-13b,model_a,arena_user_1003,1,English,chatbot_arena
d418fcc9314f48c3a3a6115bb0733692,vicuna-13b,koala-13b,model_b,arena_user_791,1,English,chatbot_arena
370607af5381478e94afee501a76e798,alpaca-13b,dolly-v2-12b,model_a,arena_user_1000,1,English,chatbot_arena
2e6b227aa53d455e93395540f281e257,oasst-pythia-12b,vicuna-13b,tie,arena_user_792,1,English,chatbot_arena
e57606636086484dbd19d22a54854bbc,koala-13b,vicuna-13b,tie,arena_user_1156,5,English,chatbot_arena
eb22460ae80040a5b70e683140580e78,vicuna-13b,koala-13b,tie,arena_user_1098,1,English,chatbot_arena
e9aa533b4ef0499382737fd9b755f127,llama-13b,vicuna-13b,model_b,arena_user_1004,1,English,chatbot_arena
bee75222c63c4530a55c7550c21fbfe7,vicuna-13b,llama-13b,model_a,arena_user_951,6,English,chatbot_arena
78b2f3e005354361a7b13fc3afb3b420,vicuna-13b,koala-13b,model_a,arena_user_1003,1,English,chatbot_arena
83f2405cbac74b98914dc3bfd063d437,koala-13b,chatglm-6b,model_a,arena_user_847,1,Slovak,chatbot_arena
1b539ab857ec42329ce32158194ced8b,koala-13b,vicuna-13b,model_b,arena_user_1099,1,Spanish,chatbot_arena
a347d95002b141d884ae962a23eb9f29,stablelm-tuned-alpha-7b,vicuna-13b,model_b,arena_user_1157,1,English,chatbot_arena
529673cabd4b4352a556d24d5fface9e,koala-13b,oasst-pythia-12b,model_a,arena_user_793,1,English,chatbot_arena
c78e26cba6f44d8eb71fb0d2bb2b38ac,koala-13b,vicuna-13b,tie,arena_user_1098,1,English,chatbot_arena
20295c10cc904f58a8e2b79b37a9ce7f,stablelm-tuned-alpha-7b,vicuna-13b,tie,arena_user_1003,1,English,chatbot_arena
5c4da6206e164b4f8897adf4185173e9,vicuna-13b,stablelm-tuned-alpha-7b,model_b,arena_user_904,1,English,chatbot_arena
f62b50a096124da2b31cd78275c875e5,vicuna-13b,stablelm-tuned-alpha-7b,tie,arena_user_794,1,English,chatbot_arena
bb75f2c244c343bcaf66faf7210c7dd3,llama-13b,vicuna-13b,tie,arena_user_1003,1,English,chatbot_arena
779f492e5d1947a389646e708b62be4f,vicuna-13b,koala-13b,tie,arena_user_1003,1,English,chatbot_arena
ef0a252eeda243e6806ce0a4e5ba7011,vicuna-13b,koala-13b,model_b,arena_user_795,1,English,chatbot_arena
a528890f61104351b3804ed2f8c0b7ba,oasst-pythia-12b,vicuna-13b,tie,arena_user_1003,1,English,chatbot_arena
fb9afef3047c4880a36363482dadc622,chatglm-6b,vicuna-13b,tie,arena_user_1000,1,English,chatbot_arena
61210a30ace6474494a3150f47c0f112,chatglm-6b,koala-13b,model_b,arena_user_792,1,English,chatbot_arena
fc439367cc9a43bb9e91d6c90d00af15,vicuna-13b,koala-13b,tie,arena_user_1005,1,Arabic,chatbot_arena
7838975060ac427592e5b66c4d47561e,vicuna-13b,dolly-v2-12b,model_a,arena_user_792,1,English,chatbot_arena
ba3775a966ba426a87607ec8fea1081d,vicuna-13b,dolly-v2-12b,model_a,arena_user_792,1,English,chatbot_arena
e5bf4f42fd134c248b2fe06cb883212a,llama-13b,vicuna-13b,model_b,arena_user_1000,1,English,chatbot_arena
33df8de43cde42bda09fc414f69aadca,dolly-v2-12b,chatglm-6b,model_b,arena_user_1258,1,English,chatbot_arena
1e434d424e1640bb888f189ef8f1654a,vicuna-13b,llama-13b,model_a,arena_user_1000,1,English,chatbot_arena
f2d4b317f1c24be8b4d2760eedfff537,vicuna-13b,oasst-pythia-12b,model_b,arena_user_849,1,English,chatbot_arena
34458c334b444fb3bd59fa44607c0b3b,oasst-pythia-12b,chatglm-6b,model_a,arena_user_1100,1,English,chatbot_arena
785d8316432d4d048260b6d8aecc176b,llama-13b,stablelm-tuned-alpha-7b,model_a,arena_user_797,1,English,chatbot_arena
13eddca1da504274b037da78907230f6,oasst-pythia-12b,alpaca-13b,model_a,arena_user_1158,1,English,chatbot_arena
1f553d700adb446cb85f16acad402cfc,vicuna-13b,koala-13b,model_b,arena_user_849,1,English,chatbot_arena
6b08ed2b54774d019c34c9fa9145468b,alpaca-13b,oasst-pythia-12b,model_a,arena_user_1206,1,Russian,chatbot_arena
4b8fb1e9e3b84857b70a7c0b9bc2b759,vicuna-13b,oasst-pythia-12b,model_b,arena_user_798,1,English,chatbot_arena
a2efed2c255944c18b676dadf035b076,koala-13b,vicuna-13b,tie,arena_user_1260,2,English,chatbot_arena
81b7c1cb602d4e8b8eed9f10c915f0f8,stablelm-tuned-alpha-7b,vicuna-13b,model_b,arena_user_850,1,English,chatbot_arena
5d8007dc12584d469d2b549ce6e50997,koala-13b,vicuna-13b,tie,arena_user_67,1,English,chatbot_arena
4169cbd2602b41bb86214d3cccfc9085,chatglm-6b,vicuna-13b,tie,arena_user_1000,1,English,chatbot_arena
1af2764fd5c74610bdf2362a48d1a365,koala-13b,vicuna-13b,model_b,arena_user_799,3,Spanish,chatbot_arena
ba7924a510b1458e88a296f179941bab,koala-13b,vicuna-13b,model_a,arena_user_1260,2,English,chatbot_arena
ca68018473474cedbba2bcea0f784e33,dolly-v2-12b,vicuna-13b,model_a,arena_user_905,1,Turkish,chatbot_arena
7c84d9f514a54ba792404cffa113f945,vicuna-13b,koala-13b,tie,arena_user_800,1,Portuguese,chatbot_arena
05066225895d4c239edb76fbadaa1e04,vicuna-13b,koala-13b,model_a,arena_user_1003,1,English,chatbot_arena
4f9b724721df4ba49ed61508bae73a88,vicuna-13b,chatglm-6b,model_a,arena_user_1261,1,Spanish,chatbot_arena
a63432df4710402384e064a66ac2c32d,alpaca-13b,vicuna-13b,model_a,arena_user_1000,1,English,chatbot_arena
4da3488861144a58b4a1bc2a806c6cca,vicuna-13b,koala-13b,model_a,arena_user_1159,1,English,chatbot_arena
1b407666f9ab465caa41cf3985fcc639,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1003,1,English,chatbot_arena
aacfd80148154236ab1f5b4443b67719,vicuna-13b,oasst-pythia-12b,model_b,arena_user_1008,1,English,chatbot_arena
36fa1c64fa334f58b39848516b7c946a,alpaca-13b,koala-13b,model_b,arena_user_1003,1,English,chatbot_arena
147d2ad3fca341b6aaeb9ea85649da3a,koala-13b,vicuna-13b,tie,arena_user_1101,1,English,chatbot_arena
ee1ee92ce264496b839e8c47ae3fffa6,alpaca-13b,koala-13b,model_a,arena_user_1262,4,English,chatbot_arena
0b7b08e346ba4ec4829e577da5aa8f67,koala-13b,oasst-pythia-12b,model_a,arena_user_800,2,English,chatbot_arena
9adda6c5864e4f028f116d757c37b8f9,dolly-v2-12b,vicuna-13b,model_b,arena_user_800,1,Portuguese,chatbot_arena
4cd9073ee827459ba449478a48a95d49,koala-13b,vicuna-13b,model_b,arena_user_800,1,Portuguese,chatbot_arena
3865cb450c61416db7ba1ff7d2274850,alpaca-13b,vicuna-13b,model_b,arena_user_1209,1,English,chatbot_arena
f6dafe3abca342d5997e02955c8bf55f,vicuna-13b,koala-13b,model_b,arena_user_800,1,Portuguese,chatbot_arena
af7fd0bfab994b6eadd3069f9272e059,chatglm-6b,vicuna-13b,model_b,arena_user_1101,1,English,chatbot_arena
9378dbc7109a46b09cb4773880c4be4a,oasst-pythia-12b,vicuna-13b,model_a,arena_user_1101,1,English,chatbot_arena
b4b1d6631f9548b2a27b4e51d51785fb,stablelm-tuned-alpha-7b,oasst-pythia-12b,model_a,arena_user_1160,3,unknown,chatbot_arena
ec198644d2f747688efe4990ececb574,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1102,2,English,chatbot_arena
6f75df8f1dba42d782c463b54e5392e0,vicuna-13b,koala-13b,tie,arena_user_852,1,English,chatbot_arena
dbe9a024700d4efca4e4b11979e85271,koala-13b,vicuna-13b,model_a,arena_user_1102,2,English,chatbot_arena
cc16f622a88a4adbb23239b19e6e5ea9,vicuna-13b,koala-13b,model_b,arena_user_801,1,English,chatbot_arena
24028b87b50d4ec491c9717592c56032,koala-13b,vicuna-13b,tie,arena_user_952,1,English,chatbot_arena
0c10baf1f9a746b1b8e58caa0588648e,oasst-pythia-12b,alpaca-13b,model_a,arena_user_1211,2,English,chatbot_arena
f55635bdfbbc490d8bbc5f57f486deb9,oasst-pythia-12b,vicuna-13b,model_b,arena_user_1262,1,English,chatbot_arena
abcd6553678a4d03b95a52d29e237f87,vicuna-13b,llama-13b,model_a,arena_user_1103,1,English,chatbot_arena
5625c8cde6bd4b1b8667773ff997a1f3,koala-13b,stablelm-tuned-alpha-7b,model_a,arena_user_952,1,English,chatbot_arena
ad75a66ffb0543eb90db7d6ecfa1dfbe,oasst-pythia-12b,alpaca-13b,model_b,arena_user_907,1,English,chatbot_arena
ac41fed0b862414c8281fd5f76cf6b5a,vicuna-13b,koala-13b,tie,arena_user_1262,1,English,chatbot_arena
b4334fa59b2641aaa6be60497f64e967,dolly-v2-12b,vicuna-13b,model_b,arena_user_952,1,English,chatbot_arena
79a860e896ed4410bb290533d94bc9b1,vicuna-13b,koala-13b,tie,arena_user_1211,3,English,chatbot_arena
e7ea4f924b1c4c9f88e04a9d7df110bd,vicuna-13b,oasst-pythia-12b,model_a,arena_user_908,1,English,chatbot_arena
ed303df3df3149d785d2ae2ff4c604c5,koala-13b,oasst-pythia-12b,model_a,arena_user_384,1,English,chatbot_arena
8f3a7278bd704dc083f2c284fa51c455,oasst-pythia-12b,vicuna-13b,model_b,arena_user_953,1,English,chatbot_arena
7909ca069d034982a34bceebc0367b88,koala-13b,vicuna-13b,model_a,arena_user_908,1,English,chatbot_arena
9fd042dfb0314868988c1257f7d7cfc2,dolly-v2-12b,vicuna-13b,model_b,arena_user_1161,1,English,chatbot_arena
debefc7078b546709d9ff631d01291f4,llama-13b,stablelm-tuned-alpha-7b,model_b,arena_user_1101,1,English,chatbot_arena
4faad86e09294a3289186c73d6791cba,vicuna-13b,llama-13b,model_a,arena_user_908,1,English,chatbot_arena
ca28d92ab2534b0b8c7943daddc0598f,vicuna-13b,llama-13b,model_a,arena_user_908,1,English,chatbot_arena
859c561d217746fb865dc5328152abb5,koala-13b,dolly-v2-12b,model_a,arena_user_1212,1,English,chatbot_arena
111cb1e0d4e74e1693de4c5abfd9234a,vicuna-13b,koala-13b,model_a,arena_user_953,1,English,chatbot_arena
8a722ba22c314dc48b8764187ac85865,vicuna-13b,oasst-pythia-12b,tie,arena_user_908,1,English,chatbot_arena
1977c1b9267d4523a3bd29ce9d2bbcbb,vicuna-13b,stablelm-tuned-alpha-7b,model_a,arena_user_1161,2,English,chatbot_arena
8880ca2a9a5847ffbb9f2224d26c619b,dolly-v2-12b,alpaca-13b,model_b,arena_user_1212,1,English,chatbot_arena
8af3c20cdbcc48debb08db3ca2a2d724,chatglm-6b,vicuna-13b,model_b,arena_user_1212,1,English,chatbot_arena
f7331a71314740a5b86a1119d1dc2bc5,vicuna-13b,koala-13b,tie,arena_user_953,1,English,chatbot_arena
826fe2deff8640a6b2327bda7785d2bf,vicuna-13b,llama-13b,model_a,arena_user_853,1,English,chatbot_arena
6b77a0e866804916896a4005304ab02c,koala-13b,llama-13b,model_a,arena_user_1212,1,English,chatbot_arena
aac52ea9f3334c599cfd0e419eefae7b,alpaca-13b,llama-13b,model_a,arena_user_1264,1,English,chatbot_arena
3ca574ba47eb428b8e88f692233e4458,koala-13b,chatglm-6b,tie,arena_user_1212,1,English,chatbot_arena
afc64964582f4d00aac97f300625fbc9,koala-13b,vicuna-13b,model_b,arena_user_1213,1,English,chatbot_arena
41e169dbcbd94896aa28542f3bbd8322,vicuna-13b,dolly-v2-12b,model_b,arena_user_1212,1,English,chatbot_arena
43922ffbdd234e599a21a12659cced7c,alpaca-13b,llama-13b,model_a,arena_user_1212,1,English,chatbot_arena
e913c9c6dcab402e9d3cb154525b3ad7,dolly-v2-12b,vicuna-13b,model_b,arena_user_1162,1,Spanish,chatbot_arena
b5d3106c012c460ba7d321e5bcdd184f,vicuna-13b,stablelm-tuned-alpha-7b,model_a,arena_user_1212,1,English,chatbot_arena
c9a7b861e8fd4f8c86803c1dd1cc677d,vicuna-13b,koala-13b,model_b,arena_user_1212,1,English,chatbot_arena
92aa5d13a4734879af8dc5fc5ac5a398,dolly-v2-12b,vicuna-13b,model_a,arena_user_955,1,English,chatbot_arena
cc5e6efb0b924196927a0103a8848d1e,vicuna-13b,koala-13b,model_a,arena_user_1212,1,English,chatbot_arena
5e335565465e45c4a72db2bdbf0e9d65,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1212,1,English,chatbot_arena
c24c1155abeb4bbdb4f91b5521cfd77c,vicuna-13b,llama-13b,model_a,arena_user_909,1,English,chatbot_arena
cfd45762c65049ae96fe0f342e96a8fc,koala-13b,vicuna-13b,tie,arena_user_802,1,English,chatbot_arena
bcde7ba832c64616b02e427ec01adaf0,oasst-pythia-12b,llama-13b,model_a,arena_user_1058,1,English,chatbot_arena
c56e84aceaf54c86ad3586d13e168053,stablelm-tuned-alpha-7b,vicuna-13b,model_b,arena_user_1212,1,English,chatbot_arena
786ecdac8ed54084819f360927355766,vicuna-13b,alpaca-13b,tie,arena_user_1212,1,English,chatbot_arena
c7673c81bf214257b425aa33e538b557,oasst-pythia-12b,vicuna-13b,model_a,arena_user_1212,1,English,chatbot_arena
493ebb51f3f34696b69952669426d776,vicuna-13b,alpaca-13b,model_b,arena_user_803,1,English,chatbot_arena
e3457ccd961b469b913cb9ab1d158642,vicuna-13b,koala-13b,tie,arena_user_1214,1,English,chatbot_arena
dfe0c7c0666446f79b256d5c6ebc14e2,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1010,1,English,chatbot_arena
c4c14407d31e46569d21236a3ad159ce,chatglm-6b,alpaca-13b,model_b,arena_user_384,1,English,chatbot_arena
bb44a47b215e43a29983795e155b51a1,vicuna-13b,chatglm-6b,model_a,arena_user_1061,1,English,chatbot_arena
851f17192d1f48c4b9ae6a510907e44d,vicuna-13b,koala-13b,model_a,arena_user_1061,1,English,chatbot_arena
4f14337f75df4ae9926a07b309a58b44,vicuna-13b,dolly-v2-12b,model_a,arena_user_953,2,English,chatbot_arena
4f6564ed2f29441f88c35c351dde667c,dolly-v2-12b,vicuna-13b,model_b,arena_user_384,1,English,chatbot_arena
2f4c28c36b6540b19e1ed10cc677ddc4,vicuna-13b,oasst-pythia-12b,model_a,arena_user_1215,1,English,chatbot_arena
856fb7712ea04f8391ea99996cfd0288,vicuna-13b,koala-13b,model_b,arena_user_1061,1,English,chatbot_arena
27ab7144144e4101a5da5bc734104af2,vicuna-13b,koala-13b,model_a,arena_user_1061,1,English,chatbot_arena
66f017e354ed409f9b404a02eb3b6f98,alpaca-13b,koala-13b,model_b,arena_user_956,1,English,chatbot_arena
9ff24036fde94210a8bba09ba89b8b70,vicuna-13b,stablelm-tuned-alpha-7b,model_a,arena_user_1163,1,English,chatbot_arena
b5e55fe15271460bb78a7c7322840b9a,alpaca-13b,vicuna-13b,model_b,arena_user_1011,2,English,chatbot_arena
ec974e382ae74862aaceffb6b6494368,vicuna-13b,koala-13b,tie,arena_user_854,1,English,chatbot_arena
f0cd482f3b0344bfb35800a1b05b1907,vicuna-13b,koala-13b,model_a,arena_user_1061,1,English,chatbot_arena
eda84df50c304bcea0b908650c2a938d,vicuna-13b,koala-13b,model_a,arena_user_1104,1,English,chatbot_arena
50bb5938bd2b49dd94902ab9dc17e7f4,dolly-v2-12b,alpaca-13b,model_b,arena_user_1012,2,English,chatbot_arena
296e5463bff54a019a1c7e8f291f9ead,alpaca-13b,koala-13b,model_a,arena_user_804,1,English,chatbot_arena
7ec7f4c6b4864508a84aa7c5761e7566,alpaca-13b,dolly-v2-12b,model_a,arena_user_855,1,English,chatbot_arena
d5baa62ea2ed4ca9844259114f2e8b6f,vicuna-13b,llama-13b,model_b,arena_user_1216,1,English,chatbot_arena
ae42b47582924274a711497380cd78eb,stablelm-tuned-alpha-7b,alpaca-13b,model_b,arena_user_1104,1,English,chatbot_arena
38b92276aeb44262992ac00a3078c00b,vicuna-13b,llama-13b,model_a,arena_user_1104,1,English,chatbot_arena
70a53322dded493b843f3b46e4da819d,vicuna-13b,koala-13b,tie,arena_user_1104,1,English,chatbot_arena
41e395e45e164761af9c784a89f67989,koala-13b,oasst-pythia-12b,model_a,arena_user_805,1,English,chatbot_arena
1bea4716f020498d84c262d2488a4da8,dolly-v2-12b,koala-13b,model_b,arena_user_958,1,French,chatbot_arena
197759910f8d4b56b4100e2f9fc00492,vicuna-13b,alpaca-13b,model_a,arena_user_856,1,English,chatbot_arena
e72f9005a57443b9ac944f3212afc73b,koala-13b,vicuna-13b,tie,arena_user_384,1,English,chatbot_arena
fa260d94f39a4c90bc3bf7df0985bb80,dolly-v2-12b,stablelm-tuned-alpha-7b,model_a,arena_user_1104,1,English,chatbot_arena
7dd01af218c047649891e51bea15c11b,vicuna-13b,oasst-pythia-12b,tie,arena_user_1013,2,English,chatbot_arena
43ae10aa77c3459cab635edf0f6c6517,vicuna-13b,koala-13b,tie,arena_user_384,1,English,chatbot_arena
69771d6aa4f3486ca8c354730d8b4467,vicuna-13b,llama-13b,model_b,arena_user_1062,3,English,chatbot_arena
